t_phys, y_phys, u, v, w, mean_u, mean_v, mean_w, std_u, std_v, std_w
0.10040874246776105, 0.2, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.21, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.22, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.23, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.24, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.25, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.26, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.27, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.28, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.29, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.3, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.31, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.32, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.33, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.34, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.35000000000000003, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.36, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.37, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.38, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.39, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.4, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.41000000000000003, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.42, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.43, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.44, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.45, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.46, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.47000000000000003, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.48, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.49, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.5, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.51, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.52, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.53, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.54, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.55, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.56, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.5700000000000001, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.58, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.59, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.6, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.61, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.62, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.63, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.64, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.65, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.66, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.67, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.68, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.6900000000000001, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.7000000000000001, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.71, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.72, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.73, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.74, 0.027013120476678417, 1.0408340855860843e-17, 0.0, 0.027013120476678417, 1.0408340855860843e-17, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.75, 0.028853660617477808, 1.0408340855860843e-17, 0.0, 0.028853660617477808, 1.0408340855860843e-17, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.76, 0.033086697626551, -6.93889390390723e-18, 0.0, 0.033086697626551, -6.93889390390723e-18, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.77, 0.02604775026380451, 7.285838599102591e-17, 0.0, 0.02604775026380451, 7.285838599102591e-17, 0.0, 0.0, 0.0, 0.0
0.10040874246776105, 0.78, 0.023376564082453952, 1.1449174941446932e-16, 0.0, 0.023376564082453952, 1.1449174941446932e-16, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.01, 0.01765924970891188, 1.7347234759768077e-17, 0.0, 0.02051790689568292, -3.469446951953617e-18, 0.0, 0.004042751763706923, 2.94392336003208e-17, 0.0
0.2008174849355221, 0.02, 0.03155807801843089, -6.938893903907235e-17, 0.0, 0.028802914141117707, -1.4398204850607506e-16, 0.0, 0.003896390121856749, 1.0549058706781616e-16, 0.0
0.2008174849355221, 0.03, 0.029215466253544955, 1.17961196366423e-16, 0.0, 0.031151081940047974, 2.428612866367536e-17, 0.0, 0.00273737395539468, 1.324765512014436e-16, 0.0
0.2008174849355221, 0.04, 0.026649311078656295, -4.1286418728248063e-16, 0.0, 0.027751485848067046, -2.012279232133099e-16, 0.0, 0.0015587105070061244, 2.99298874936595e-16, 0.0
0.2008174849355221, 0.05, 0.03233754128228779, -5.204170427930427e-16, 0.0, 0.029675330879483104, -2.654126918244518e-16, 0.0, 0.0037649340575371254, 3.6063061160393003e-16, 0.0
0.2008174849355221, 0.06, 0.02558712577645307, -3.226585665316864e-16, 0.0, 0.027227319617967174, -1.613292832658432e-16, 0.0, 0.002319584375590071, 2.281540604024863e-16, 0.0
0.2008174849355221, 0.07, 0.029594062520424274, -1.5265566588595902e-16, 0.0, 0.029230787989952774, -7.632783294297951e-17, 0.0, 0.0005137477678575127, 1.0794385653450953e-16, 0.0
0.2008174849355221, 0.08, 0.03143345726163505, -4.5102810375397015e-17, 0.0, 0.030150485360558164, -2.2551405187698508e-17, 0.0, 0.0018143962626465272, 3.1892503067014204e-17, 0.0
0.2008174849355221, 0.09, 0.028026328439813095, -1.0408340855860845e-16, 0.0, 0.028446920949647188, -5.2041704279304225e-17, 0.0, 0.0005948076316399117, 7.359808400080197e-17, 0.0
0.2008174849355221, 0.1, 0.027909086132269573, -6.93889390390723e-17, 0.0, 0.028388299795875427, -3.469446951953615e-17, 0.0, 0.0006777104623458948, 4.906538933386798e-17, 0.0
0.2008174849355221, 0.11, 0.028707738123393684, -1.387778780781446e-17, 0.0, 0.028787625791437482, -6.93889390390723e-18, 0.0, 0.0001129782236138977, 9.813077866773596e-18, 0.0
0.2008174849355221, 0.12, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.13, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.14, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.15, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.16, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.17, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.18, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.19, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.2, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.21, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.22, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.23, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.24, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.25, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.26, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.27, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.28, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.29, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.3, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.31, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.32, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.33, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.34, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.35000000000000003, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.36, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.37, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.38, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.39, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.4, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.41000000000000003, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.42, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.43, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.44, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.45, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.46, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.47000000000000003, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.48, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.49, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.5, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.51, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.52, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.53, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.54, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.55, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.56, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.5700000000000001, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.58, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.59, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.6, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.61, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.62, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.63, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.64, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.65, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.66, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.67, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.2008174849355221, 0.68, 0.028707738123393684, 1.387778780781446e-17, 0.0, 0.028787625791437482, 6.93889390390723e-18, 0.0, 0.0001129782236138977, 9.813077866773596e-18, 0.0
0.2008174849355221, 0.6900000000000001, 0.02790908613226958, 5.551115123125784e-17, 0.0, 0.028388299795875427, 2.775557561562892e-17, 0.0, 0.0006777104623458875, 3.9252311467094385e-17, 0.0
0.2008174849355221, 0.7000000000000001, 0.02802632843981311, 1.387778780781446e-16, 0.0, 0.028446920949647195, 6.93889390390723e-17, 0.0, 0.0005948076316399019, 9.813077866773596e-17, 0.0
0.2008174849355221, 0.71, 0.031433457261634996, 3.1225022567582546e-17, 0.0, 0.030150485360558137, 1.5612511283791273e-17, 0.0, 0.001814396262646488, 2.2079425200240602e-17, 0.0
0.2008174849355221, 0.72, 0.029594062520424205, 1.769417945496344e-16, 0.0, 0.02923078798995274, 8.84708972748172e-17, 0.0, 0.0005137477678574636, 1.2511674280136337e-16, 0.0
0.2008174849355221, 0.73, 0.025587125776453036, 2.949029909160574e-16, 0.0, 0.027227319617967156, 1.474514954580287e-16, 0.0, 0.002319584375590096, 2.0852790466893903e-16, 0.0
0.2008174849355221, 0.74, 0.032337541282287816, 1.040834085586085e-16, 0.0, 0.029675330879483118, 5.724587470723467e-17, 0.0, 0.003764934057537145, 6.623827560072181e-17, 0.0
0.2008174849355221, 0.75, 0.02664931107865634, 2.116362640691707e-16, 0.0, 0.027751485848067074, 1.1102230246251578e-16, 0.0, 0.0015587105070060986, 1.4228962906821728e-16, 0.0
0.2008174849355221, 0.76, 0.029215466253545038, 4.163336342344341e-17, 0.0, 0.031151081940048016, 1.734723475976809e-17, 0.0, 0.002737373955394621, 3.4345772533707604e-17, 0.0
0.2008174849355221, 0.77, 0.031558078018430746, -2.255140518769851e-16, 0.0, 0.02880291414111763, -7.63278329429796e-17, 0.0, 0.003896390121856652, 2.1098117413563242e-16, 0.0
0.2008174849355221, 0.78, 0.017659249708911817, 1.7347234759768077e-17, 0.0, 0.020517906895682884, 6.59194920871187e-17, 0.0, 0.004042751763706962, 6.869154506741518e-17, 0.0
0.30122622740328314, 0.01, 0.015004583511047864, -2.2898349882893903e-16, 0.0, 0.0186801324341379, -7.864079757761542e-17, 0.0, 0.004278336806049632, 1.3185420016876855e-16, 0.0
0.30122622740328314, 0.02, 0.03448098809053443, -3.9551695252271256e-16, 0.0, 0.03069560545758995, -2.2782701651162093e-16, 0.0, 0.00428226216493102, 1.632607361232616e-16, 0.0
0.30122622740328314, 0.03, 0.025521051344241503, 1.0408340855860852e-17, 0.0, 0.02927440507477915, 1.9660199394403858e-17, 0.0, 0.003783167489781839, 9.401710468806867e-17, 0.0
0.30122622740328314, 0.04, 0.031170997366099146, -3.053113317719184e-16, 0.0, 0.028891323020744413, -2.3592239273284606e-16, 0.0, 0.0022610784070830102, 2.2000233388507914e-16, 0.0
0.30122622740328314, 0.05, 0.027610500547840224, -1.700029006457273e-16, 0.0, 0.02898705410226881, -2.336094280982103e-16, 0.0, 0.002916940005375318, 2.6088610879813994e-16, 0.0
0.30122622740328314, 0.06, 0.02876304556913733, -3.8163916471489805e-17, 0.0, 0.027739228268357227, -1.2027416100105874e-16, 0.0, 0.0018645072369860305, 1.7630571979263714e-16, 0.0
0.30122622740328314, 0.07, 0.030505562716451835, -7.042977312465847e-16, 0.0, 0.029655712898785793, -2.8565113237751456e-16, 0.0, 0.0008207630102103418, 3.705059637040293e-16, 0.0
0.30122622740328314, 0.08, 0.026108343541163623, -7.459310946700287e-16, 0.0, 0.02880310475409332, -2.636779683484752e-16, 0.0, 0.0026631410768086583, 4.182518670145107e-16, 0.0
0.30122622740328314, 0.09, 0.03144805181191834, -4.093947403305268e-16, 0.0, 0.02944729790373757, -1.711593829630451e-16, 0.0, 0.0017830199690844774, 2.127801755552038e-16, 0.0
0.30122622740328314, 0.1, 0.028248410391971093, -2.08166817117217e-16, 0.0, 0.028341669994573982, -9.251858538542978e-17, 0.0, 0.0004859719647209908, 1.0599335517974177e-16, 0.0
0.30122622740328314, 0.11, 0.02693781822615604, -2.255140518769851e-16, 0.0, 0.028171023269677003, -7.979727989493319e-17, 0.0, 0.0010709706107217083, 1.2638505242417582e-16, 0.0
0.30122622740328314, 0.12, 0.030855931307658197, -2.2551405187698497e-16, 0.0, 0.029530319408873584, -7.517135062566166e-17, 0.0, 0.0011480135799064014, 1.302005985572205e-16, 0.0
0.30122622740328314, 0.13, 0.03003182880613193, -1.4224732503009828e-16, 0.0, 0.029255618575031495, -4.741577501003276e-17, 0.0, 0.0006722177788103657, 8.212653139763143e-17, 0.0
0.30122622740328314, 0.14, 0.0280909503002044, -6.245004513516508e-17, 0.0, 0.02860865907305565, -2.0816681711721694e-17, 0.0, 0.0004483489490512509, 3.605555036969184e-17, 0.0
0.30122622740328314, 0.15, 0.02819628897394694, -1.4918621893400548e-16, 0.0, 0.028643771964303164, -4.9728739644668497e-17, 0.0, 0.0003875316374099167, 8.61327036609305e-17, 0.0
0.30122622740328314, 0.16, 0.028701841283001572, -8.326672684688677e-17, 0.0, 0.02881228940065471, -2.775557561562892e-17, 0.0, 9.565087568778858e-5, 4.8074067159589114e-17, 0.0
0.30122622740328314, 0.17, 0.028853718086565033, -6.938893903907228e-18, 0.0, 0.02886291500184253, -2.3129646346357427e-18, 0.0, 7.964762266764456e-6, 4.006172263299092e-18, 0.0
0.30122622740328314, 0.18, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.19, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.2, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.21, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.22, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.23, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.24, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.25, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
0.30122622740328314, 0.26, 0.028867513459481277, 0.0, 0.0, 0.028867513459481277, 0.0, 0.0, 0.0, 0.0, 0.0
