t_phys, Cd, Cl
0.10040874246776105, 75.40561910557653, -7.197768022629918e-14
0.2008174849355221, 79.92905305766729, 1.2307195860718527e-13
0.30122622740328314, 76.52049713764407, -3.2096387513592403e-13
0.4016349698710442, 70.5407530974679, 7.33788030338189e-14
0.5020437123388053, 65.02433491205029, 0.0004575008195811667
0.6024524548065663, 61.927697963317286, 0.4285439274757413
0.7028611972743274, 57.23773471893868, 0.07165715118595956
0.8032699397420884, 51.453942518752505, -0.13611459670020276
0.9036786822098495, 49.27162376127816, -0.09165760472479191
1.0040874246776106, 47.061860265322885, 0.09807378790222707
1.1044961671453717, 45.23948467494411, 0.1502499777330331
1.2049049096131326, 44.05350024980089, 0.11090370412678333
1.3053136520808937, 42.512603961500595, 0.023273403358841205
1.4057223945486548, 42.14124849359386, -0.013116859701771047
1.5061311370164159, 40.739288542219455, -0.04044624786088453
1.6065398794841768, 39.378993255087316, 0.0946348302745154
1.7069486219519379, 39.65925354095833, 0.05394154873392449
1.807357364419699, 39.84002987971803, -0.08831551398235406
1.90776610688746, 39.29864993698788, -0.10311152082555503
2.008174849355221, 39.99873796798461, 0.39602542561981247
2.108583591822982, 42.317629154623994, 0.2944745483644933
2.2089923342907434, 38.12586626687005, 0.3104659510307415
2.3094010767585043, 39.034474275637066, 0.19280047828791477
2.409809819226265, 39.4337455684752, 0.3851239567835612
2.5102185616940265, 41.03930966405501, -0.28772007263662464
2.6106273041617873, 40.63361071021071, -0.04063007447307666
2.7110360466295487, 38.02404685961221, -0.11752807465248782
2.8114447890973095, 36.80050756978627, 0.1828554018384929
2.9118535315650704, 35.6144728335736, 0.403215414398294
3.0122622740328318, 34.91018188589668, 0.14279943097713232
3.1126710165005926, 33.55008258254563, 0.10197162202507652
3.2130797589683535, 32.863760986791284, -0.023934671135884704
3.313488501436115, 31.593532667497257, -0.01260424114681267
3.4138972439038757, 31.431752569391556, 0.08739493350930998
3.514305986371637, 31.10917896348665, -0.11446390436104201
3.614714728839398, 30.227742662455384, 0.045581431857920705
3.715123471307159, 29.374309168892893, -0.13272330960988754
3.81553221377492, 30.844283454806796, 0.36145857875369886
3.915940956242681, 30.089579598680984, 0.3137112074945759
4.016349698710442, 30.332615229862068, 0.16700405704671778
4.116758441178203, 29.02382712784349, 0.059085103339377935
4.217167183645964, 29.833776112797697, 0.01931844773047102
4.317575926113725, 29.87361664410688, 0.03911192044147554
4.417984668581487, 30.61424545978408, -0.030316117286496577
4.518393411049248, 30.7478354190615, 0.18117230262766004
4.6188021535170085, 33.4592397881087, 0.09424676180191875
4.719210895984769, 39.02026508603075, 0.3200280373267013
4.81961963845253, 38.070337800685756, 0.2572602991465362
4.920028380920292, 36.9336115958614, 0.31895124266332725
5.020437123388053, 31.684315105101486, 0.034255961727937774
5.120845865855814, 32.17875808726727, -0.4243385169630999
5.221254608323575, 37.86009423272073, 0.021264637639296594
5.321663350791336, 41.22232975576234, 0.3846542891576042
5.422072093259097, 32.532155996384844, 0.5392926612296961
5.522480835726858, 28.08100033205345, 0.6991466203931588
5.622889578194619, 23.959014794584537, 0.5478421277166984
5.72329832066238, 19.741923372104623, 0.4524729915289371
5.823707063130141, 19.47588056936647, 0.17841091435641754
5.924115805597903, 17.995243479366422, 0.2700729633181148
6.0245245480656635, 18.955258572747045, 0.11866196630163006
6.124933290533424, 19.690314734355677, 0.348447512041181
6.225342033001185, 20.59200762314302, 0.1778461104537436
6.325750775468946, 22.308861773891607, 0.47923854601051913
6.426159517936707, 27.492050505771147, -0.277392021068809
6.526568260404469, 32.58316244926907, 0.05650722981469025
6.62697700287223, 34.07140126110707, 0.03210426671403706
6.727385745339991, 29.974762903488987, 0.8869457305661483
6.8277944878077514, 26.478805373579462, 0.6841960227540683
6.928203230275512, 25.474251447584614, 0.04910854255684756
7.028611972743274, 23.681755445900517, 0.44800889108042713
7.129020715211035, 23.018472785897586, -0.14917392678656605
7.229429457678796, 22.48245332094402, 0.8671769743098576
7.329838200146557, 22.274384620653972, 0.8155948250677444
7.430246942614318, 22.425542175357233, 0.4910520028993655
7.530655685082079, 22.144912088944036, 0.8475881904887361
7.63106442754984, 22.173656430460177, -0.07428718239461474
7.731473170017601, 21.94166533438367, 0.11825185721278939
7.831881912485362, 22.146336895138276, 0.3938956981520031
7.932290654953123, 22.655508085716658, -0.16517134667725442
8.032699397420885, 23.417730727380164, -0.4100951947574182
8.133108139888645, 26.359300355699208, -0.7888040708789104
8.233516882356406, 27.113197976720574, 0.2427907527592405
8.333925624824168, 26.601097975919384, 0.8714259906477712
8.434334367291928, 24.50843439378781, 1.5481738590770606
8.53474310975969, 22.283985962880568, 1.8979615197931197
8.63515185222745, 21.11063249656708, 1.2683853525055009
8.735560594695212, 20.890906857342777, 0.9590233176694882
